; charset=UTF-8
@@	12000	Cuneiform	123FF
@		Signs
	* 12226 should be used for 1/2 diš
	x (cuneiform sign mash - 12226)
12450	CUNEIFORM NUMERIC SIGN TWO BAN2
12451	CUNEIFORM NUMERIC SIGN THREE BAN2
12452	CUNEIFORM NUMERIC SIGN FOUR BAN2
12453	CUNEIFORM NUMERIC SIGN FOUR BAN2 VARIANT FORM
12454	CUNEIFORM NUMERIC SIGN FIVE BAN2
12455	CUNEIFORM NUMERIC SIGN FIVE BAN2 VARIANT FORM
12456	CUNEIFORM NUMERIC SIGN NIGIDAMIN
	= 2 bariga
	x (cuneiform sign dish - 12079)
12457	CUNEIFORM NUMERIC SIGN NIGIDAESH
	= 3 bariga
@	Area measures
12458	CUNEIFORM NUMERIC SIGN ONE ESHE3
12459	CUNEIFORM NUMERIC SIGN TWO ESHE3
@		Fractions
1245A	CUNEIFORM NUMERIC SIGN ONE THIRD DISH
1245B	CUNEIFORM NUMERIC SIGN TWO THIRDS DISH
1245C	CUNEIFORM NUMERIC SIGN FIVE SIXTHS DISH
1245D	CUNEIFORM NUMERIC SIGN ONE THIRD VARIANT FORM A
	= 1/3 aš curved
	= 1/3 diš curved
1245E	CUNEIFORM NUMERIC SIGN TWO THIRDS VARIANT FORM A
	= 2/3 aš curved
	= 2/3 diš curved
1245F	CUNEIFORM NUMERIC SIGN ONE EIGHTH ASH
	= 1/8 iku
12460	CUNEIFORM NUMERIC SIGN ONE QUARTER ASH
	= 1/4 iku
12461	CUNEIFORM NUMERIC SIGN OLD ASSYRIAN ONE SIXTH
12462	CUNEIFORM NUMERIC SIGN OLD ASSYRIAN ONE QUARTER
@	Capacity measures
@+	Used in Umma in the Ur III period with a gur of 4 bariga
12463	CUNEIFORM NUMERIC SIGN ONE QUARTER GUR
	= 1 bariga variant form
12464	CUNEIFORM NUMERIC SIGN ONE HALF GUR
	= 2 bariga variant form
	* The sequence 12464 12463 is used for 3/4 gur
@		Elamite fractions
12465	CUNEIFORM NUMERIC SIGN ELAMITE ONE THIRD
12466	CUNEIFORM NUMERIC SIGN ELAMITE TWO THIRDS
@		Elamite numeric signs
12467	CUNEIFORM NUMERIC SIGN ELAMITE FORTY
12468	CUNEIFORM NUMERIC SIGN ELAMITE FIFTY
@		Variant stacking patterns
12469	CUNEIFORM NUMERIC SIGN FOUR U VARIANT FORM
1246A	CUNEIFORM NUMERIC SIGN FIVE U VARIANT FORM
1246B	CUNEIFORM NUMERIC SIGN SIX U VARIANT FORM
1246C	CUNEIFORM NUMERIC SIGN SEVEN U VARIANT FORM
1246D	CUNEIFORM NUMERIC SIGN EIGHT U VARIANT FORM
1246E	CUNEIFORM NUMERIC SIGN NINE U VARIANT FORM
@		Punctuation
12470	CUNEIFORM PUNCTUATION SIGN OLD ASSYRIAN WORD DIVIDER
	x (ugaritic word divider - 1039F)
	x (old persian word divider - 103D0)
12471	CUNEIFORM PUNCTUATION SIGN VERTICAL COLON
12472	CUNEIFORM PUNCTUATION SIGN DIAGONAL COLON
12473	CUNEIFORM PUNCTUATION SIGN DIAGONAL TRICOLON
12474	CUNEIFORM PUNCTUATION SIGN DIAGONAL QUADCOLON
@@	12480	Early Dynastic Cuneiform	1254F
@		Signs
12480	CUNEIFORM SIGN AB TIMES NUN TENU
12481	CUNEIFORM SIGN AB TIMES SHU2
12482	CUNEIFORM SIGN AD TIMES ESH2
12483	CUNEIFORM SIGN BAD TIMES DISH TENU
12484	CUNEIFORM SIGN BAHAR2 TIMES AB2
12485	CUNEIFORM SIGN BAHAR2 TIMES NI
12486	CUNEIFORM SIGN BAHAR2 TIMES ZA
12487	CUNEIFORM SIGN BU OVER BU TIMES NA2
12488	CUNEIFORM SIGN DA TIMES TAK4
12489	CUNEIFORM SIGN DAG TIMES KUR
1248A	CUNEIFORM SIGN DIM TIMES IGI
1248B	CUNEIFORM SIGN DIM TIMES U U U
1248C	CUNEIFORM SIGN DIM2 TIMES UD
1248D	CUNEIFORM SIGN DUG TIMES ANSHE
1248E	CUNEIFORM SIGN DUG TIMES ASH
1248F	CUNEIFORM SIGN DUG TIMES ASH AT LEFT
12490	CUNEIFORM SIGN DUG TIMES DIN
12491	CUNEIFORM SIGN DUG TIMES DUN
12492	CUNEIFORM SIGN DUG TIMES ERIN2
12493	CUNEIFORM SIGN DUG TIMES GA
12494	CUNEIFORM SIGN DUG TIMES GI
12495	CUNEIFORM SIGN DUG TIMES GIR2 GUNU
12496	CUNEIFORM SIGN DUG TIMES GISH
12497	CUNEIFORM SIGN DUG TIMES HA
12498	CUNEIFORM SIGN DUG TIMES HI
12499	CUNEIFORM SIGN DUG TIMES IGI GUNU
1249A	CUNEIFORM SIGN DUG TIMES KASKAL
1249B	CUNEIFORM SIGN DUG TIMES KUR
1249C	CUNEIFORM SIGN DUG TIMES KUSHU2
1249D	CUNEIFORM SIGN DUG TIMES KUSHU2 PLUS KASKAL
1249E	CUNEIFORM SIGN DUG TIMES LAK-020
1249F	CUNEIFORM SIGN DUG TIMES LAM
124A0	CUNEIFORM SIGN DUG TIMES LAM TIMES KUR
124A1	CUNEIFORM SIGN DUG TIMES LUH PLUS GISH
124A2	CUNEIFORM SIGN DUG TIMES MASH
124A3	CUNEIFORM SIGN DUG TIMES MES
124A4	CUNEIFORM SIGN DUG TIMES MI
124A5	CUNEIFORM SIGN DUG TIMES NI
124A6	CUNEIFORM SIGN DUG TIMES PI
124A7	CUNEIFORM SIGN DUG TIMES SHE
124A8	CUNEIFORM SIGN DUG TIMES SI GUNU
124A9	CUNEIFORM SIGN E2 TIMES KUR
124AA	CUNEIFORM SIGN E2 TIMES PAP
124AB	CUNEIFORM SIGN ERIN2 X
124AC	CUNEIFORM SIGN ESH2 CROSSING ESH2
124AD	CUNEIFORM SIGN EZEN SHESHIG TIMES ASH
124AE	CUNEIFORM SIGN EZEN SHESHIG TIMES HI
124AF	CUNEIFORM SIGN EZEN SHESHIG TIMES IGI GUNU
124B0	CUNEIFORM SIGN EZEN SHESHIG TIMES LA
124B1	CUNEIFORM SIGN EZEN SHESHIG TIMES LAL
124B2	CUNEIFORM SIGN EZEN SHESHIG TIMES ME
124B3	CUNEIFORM SIGN EZEN SHESHIG TIMES MES
124B4	CUNEIFORM SIGN EZEN SHESHIG TIMES SU
124B5	CUNEIFORM SIGN EZEN TIMES SU
124B6	CUNEIFORM SIGN GA2 TIMES BAHAR2
124B7	CUNEIFORM SIGN GA2 TIMES DIM GUNU
124B8	CUNEIFORM SIGN GA2 TIMES DUG TIMES IGI GUNU
124B9	CUNEIFORM SIGN GA2 TIMES DUG TIMES KASKAL
124BA	CUNEIFORM SIGN GA2 TIMES EREN
124BB	CUNEIFORM SIGN GA2 TIMES GA
124BC	CUNEIFORM SIGN GA2 TIMES GAR PLUS DI
124BD	CUNEIFORM SIGN GA2 TIMES GAR PLUS NE
124BE	CUNEIFORM SIGN GA2 TIMES HA PLUS A
124BF	CUNEIFORM SIGN GA2 TIMES KUSHU2 PLUS KASKAL
124C0	CUNEIFORM SIGN GA2 TIMES LAM
124C1	CUNEIFORM SIGN GA2 TIMES LAM TIMES KUR
124C2	CUNEIFORM SIGN GA2 TIMES LUH
124C3	CUNEIFORM SIGN GA2 TIMES MUSH
124C4	CUNEIFORM SIGN GA2 TIMES NE
124C5	CUNEIFORM SIGN GA2 TIMES NE PLUS E2
124C6	CUNEIFORM SIGN GA2 TIMES NE PLUS GI
124C7	CUNEIFORM SIGN GA2 TIMES SHIM
124C8	CUNEIFORM SIGN GA2 TIMES ZIZ2
124C9	CUNEIFORM SIGN GABA ROTATED NINETY DEGREES
124CA	CUNEIFORM SIGN GESHTIN TIMES U
124CB	CUNEIFORM SIGN GISH TIMES GISH CROSSING GISH
124CC	CUNEIFORM SIGN GU2 TIMES IGI GUNU
124CD	CUNEIFORM SIGN GUD PLUS GISH TIMES TAK4
124CE	CUNEIFORM SIGN HA TENU GUNU
124CF	CUNEIFORM SIGN HI TIMES ASH OVER HI TIMES ASH
124D0	CUNEIFORM SIGN KA TIMES BU
124D1	CUNEIFORM SIGN KA TIMES KA
124D2	CUNEIFORM SIGN KA TIMES U U U
124D3	CUNEIFORM SIGN KA TIMES UR
124D4	CUNEIFORM SIGN LAGAB TIMES ZU OVER ZU
124D5	CUNEIFORM SIGN LAK-003
124D6	CUNEIFORM SIGN LAK-021
124D7	CUNEIFORM SIGN LAK-025
124D8	CUNEIFORM SIGN LAK-030
124D9	CUNEIFORM SIGN LAK-050
124DA	CUNEIFORM SIGN LAK-051
124DB	CUNEIFORM SIGN LAK-062
124DC	CUNEIFORM SIGN LAK-079 OVER LAK-079 GUNU
124DD	CUNEIFORM SIGN LAK-080
124DE	CUNEIFORM SIGN LAK-081 OVER LAK-081
124DF	CUNEIFORM SIGN LAK-092
124E0	CUNEIFORM SIGN LAK-130
124E1	CUNEIFORM SIGN LAK-142
124E2	CUNEIFORM SIGN LAK-210
124E3	CUNEIFORM SIGN LAK-219
124E4	CUNEIFORM SIGN LAK-220
124E5	CUNEIFORM SIGN LAK-225
124E6	CUNEIFORM SIGN LAK-228
124E7	CUNEIFORM SIGN LAK-238
124E8	CUNEIFORM SIGN LAK-265
124E9	CUNEIFORM SIGN LAK-266
124EA	CUNEIFORM SIGN LAK-343
124EB	CUNEIFORM SIGN LAK-347
124EC	CUNEIFORM SIGN LAK-348
124ED	CUNEIFORM SIGN LAK-383
124EE	CUNEIFORM SIGN LAK-384
124EF	CUNEIFORM SIGN LAK-390
124F0	CUNEIFORM SIGN LAK-441
124F1	CUNEIFORM SIGN LAK-449
124F2	CUNEIFORM SIGN LAK-449 TIMES GU
124F3	CUNEIFORM SIGN LAK-449 TIMES IGI
124F4	CUNEIFORM SIGN LAK-449 TIMES PAP PLUS LU3
124F5	CUNEIFORM SIGN LAK-449 TIMES PAP PLUS PAP PLUS LU3
124F6	CUNEIFORM SIGN LAK-449 TIMES U2 PLUS BA
124F7	CUNEIFORM SIGN LAK-450
124F8	CUNEIFORM SIGN LAK-457
124F9	CUNEIFORM SIGN LAK-470
124FA	CUNEIFORM SIGN LAK-483
124FB	CUNEIFORM SIGN LAK-490
124FC	CUNEIFORM SIGN LAK-492
124FD	CUNEIFORM SIGN LAK-493
124FE	CUNEIFORM SIGN LAK-495
124FF	CUNEIFORM SIGN LAK-550
12500	CUNEIFORM SIGN LAK-608
12501	CUNEIFORM SIGN LAK-617
12502	CUNEIFORM SIGN LAK-617 TIMES ASH
12503	CUNEIFORM SIGN LAK-617 TIMES BAD
12504	CUNEIFORM SIGN LAK-617 TIMES DUN3 GUNU GUNU
12505	CUNEIFORM SIGN LAK-617 TIMES KU3
12506	CUNEIFORM SIGN LAK-617 TIMES LA
12507	CUNEIFORM SIGN LAK-617 TIMES TAR
12508	CUNEIFORM SIGN LAK-617 TIMES TE
12509	CUNEIFORM SIGN LAK-617 TIMES U2
1250A	CUNEIFORM SIGN LAK-617 TIMES UD
1250B	CUNEIFORM SIGN LAK-617 TIMES URUDA
1250C	CUNEIFORM SIGN LAK-636
1250D	CUNEIFORM SIGN LAK-648
1250E	CUNEIFORM SIGN LAK-648 TIMES DUB
1250F	CUNEIFORM SIGN LAK-648 TIMES GA
12510	CUNEIFORM SIGN LAK-648 TIMES IGI
12511	CUNEIFORM SIGN LAK-648 TIMES IGI GUNU
12512	CUNEIFORM SIGN LAK-648 TIMES NI
12513	CUNEIFORM SIGN LAK-648 TIMES PAP PLUS PAP PLUS LU3
12514	CUNEIFORM SIGN LAK-648 TIMES SHESH PLUS KI
12515	CUNEIFORM SIGN LAK-648 TIMES UD
12516	CUNEIFORM SIGN LAK-648 TIMES URUDA
12517	CUNEIFORM SIGN LAK-724
12518	CUNEIFORM SIGN LAK-749
12519	CUNEIFORM SIGN LU2 GUNU TIMES ASH
1251A	CUNEIFORM SIGN LU2 TIMES DISH
1251B	CUNEIFORM SIGN LU2 TIMES HAL
1251C	CUNEIFORM SIGN LU2 TIMES PAP
1251D	CUNEIFORM SIGN LU2 TIMES PAP PLUS PAP PLUS LU3
1251E	CUNEIFORM SIGN LU2 TIMES TAK4
1251F	CUNEIFORM SIGN MI PLUS ZA7
12520	CUNEIFORM SIGN MUSH OVER MUSH TIMES GA
12521	CUNEIFORM SIGN MUSH OVER MUSH TIMES KAK
12522	CUNEIFORM SIGN NINDA2 TIMES DIM GUNU
12523	CUNEIFORM SIGN NINDA2 TIMES GISH
12524	CUNEIFORM SIGN NINDA2 TIMES GUL
12525	CUNEIFORM SIGN NINDA2 TIMES HI
12526	CUNEIFORM SIGN NINDA2 TIMES KESH2
12527	CUNEIFORM SIGN NINDA2 TIMES LAK-050
12528	CUNEIFORM SIGN NINDA2 TIMES MASH
12529	CUNEIFORM SIGN NINDA2 TIMES PAP PLUS PAP
1252A	CUNEIFORM SIGN NINDA2 TIMES U
1252B	CUNEIFORM SIGN NINDA2 TIMES U PLUS U
1252C	CUNEIFORM SIGN NINDA2 TIMES URUDA
1252D	CUNEIFORM SIGN SAG GUNU TIMES HA
1252E	CUNEIFORM SIGN SAG TIMES EN
1252F	CUNEIFORM SIGN SAG TIMES SHE AT LEFT
12530	CUNEIFORM SIGN SAG TIMES TAK4
12531	CUNEIFORM SIGN SHA6 TENU
12532	CUNEIFORM SIGN SHE OVER SHE
12533	CUNEIFORM SIGN SHE PLUS HUB2
12534	CUNEIFORM SIGN SHE PLUS NAM2
12535	CUNEIFORM SIGN SHE PLUS SAR
12536	CUNEIFORM SIGN SHU2 PLUS DUG TIMES NI
12537	CUNEIFORM SIGN SHU2 PLUS E2 TIMES AN
12538	CUNEIFORM SIGN SI TIMES TAK4
12539	CUNEIFORM SIGN TAK4 PLUS SAG
1253A	CUNEIFORM SIGN TUM TIMES GAN2 TENU
1253B	CUNEIFORM SIGN TUM TIMES THREE DISH
1253C	CUNEIFORM SIGN UR2 INVERTED
1253D	CUNEIFORM SIGN UR2 TIMES UD
1253E	CUNEIFORM SIGN URU TIMES DARA3
1253F	CUNEIFORM SIGN URU TIMES LAK-668
12540	CUNEIFORM SIGN URU TIMES LU3
12541	CUNEIFORM SIGN ZA7
12542	CUNEIFORM SIGN ZU OVER ZU PLUS SAR
12543	CUNEIFORM SIGN ZU5 TIMES THREE DISH TENU
